CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,CONCEPT_CODE,TOTAL_ROWS,DISTINCT_PERSONS,FIRST_DATE,LAST_DATE
46276089,10 ML nivolumab 10 MG/ML Injection [Opdivo],Drug,RxNorm,Quant Branded Drug,S,1657196,1962,327,2016-02-09,2026-01-20
19127051,24 HR rivastigmine 0.396 MG/HR Transdermal System [Exelon],Drug,RxNorm,Quant Branded Drug,S,725105,1961,963,2010-07-26,2025-12-17
1314009,atenolol 100 MG / chlorthalidone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197382,1960,630,2004-10-01,2025-12-17
19102835,levetiracetam 100 MG/ML Oral Solution [Keppra],Drug,RxNorm,Branded Drug,S,404595,1956,1070,2010-07-28,2025-12-17
35604789,pemetrexed 100 MG Injection [Alimta],Drug,RxNorm,Branded Drug,S,1728079,1947,420,2012-03-01,2026-01-22
19019851,tamoxifen 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198240,1944,1019,2010-08-18,2025-12-18
45776042,succinylcholine chloride 20 MG/ML Injectable Solution [Quelicin],Drug,RxNorm,Branded Drug,S,1594593,1942,1782,2018-06-22,2022-03-16
19068757,oxcarbazepine 600 MG Oral Tablet [Trileptal],Drug,RxNorm,Branded Drug,S,262090,1942,637,2010-07-25,2025-12-18
40238241,divalproex sodium 125 MG Delayed Release Oral Tablet [Depakote],Drug,RxNorm,Branded Drug,S,1099626,1942,1096,2010-08-20,2025-12-18
40233955,triamcinolone acetonide 0.00025 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,1085633,1942,1482,2005-05-24,2025-12-15
19077244,fenofibrate 134 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,310288,1942,972,2009-06-11,2025-12-12
42902214,{21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day],Drug,RxNorm,Branded Pack,S,1359026,1940,881,2011-05-03,2025-12-16
1748975,cefepime,Drug,RxNorm,Ingredient,S,20481,1939,1291,2010-07-25,2025-12-16
1140651,0.5 ML sumatriptan 12 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,313165,1939,1163,2010-07-25,2025-12-15
19028901,leflunomide 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,205284,1937,867,2009-12-01,2025-12-16
1300788,polysaccharide iron complex 200 MG Oral Capsule [EZFE],Drug,RxNorm,Branded Drug,S,731376,1937,1598,2010-08-23,2025-12-18
36249690,250 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795254,1937,1517,2010-07-25,2025-12-18
35606638,mepolizumab 100 MG Injection [Nucala],Drug,RxNorm,Branded Drug,S,1720606,1936,352,2016-04-25,2026-01-13
45774490,12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave],Drug,RxNorm,Quant Branded Drug,S,1551474,1935,1055,2015-04-09,2025-12-18
42707650,lurasidone hydrochloride 20 MG Oral Tablet [Latuda],Drug,RxNorm,Branded Drug,S,1235249,1933,1090,2012-08-09,2025-12-18
40175291,polyethylene glycol 3350 236000 MG / potassium chloride 2970 MG / sodium bicarbonate 6740 MG / sodium chloride 5860 MG / sodium sulfate 22740 MG Powder for Oral Solution [Golytely],Drug,RxNorm,Branded Drug,S,966922,1932,1728,2010-08-11,2019-04-10
1361655,0.5 ML influenza A virus A/Brisbane/02/2018 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Kansas/14/2017 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Pre...,Drug,RxNorm,Quant Branded Drug,S,2177495,1931,1823,2019-09-03,2020-07-13
19133576,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830863,1929,1055,2009-12-18,2025-12-16
19102297,12 HR carbamazepine 200 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,402505,1928,821,2010-07-29,2025-12-17
42708390,calcium carbonate 298 MG / magnesium chloride 596 MG Delayed Release Oral Tablet [Slow-Mag Reformulated Feb 2012],Drug,RxNorm,Branded Drug,S,1245389,1928,1093,2012-08-23,2025-12-18
40162603,acetaminophen 300 MG / hydrocodone bitartrate 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,856980,1927,1059,2011-03-15,2025-12-18
19102518,daptomycin 500 MG Injection,Drug,RxNorm,Clinical Drug,S,403920,1925,1505,2010-07-29,2025-12-20
1728416,penicillin G,Drug,RxNorm,Ingredient,S,7980,1922,1344,2010-08-17,2025-12-18
19071496,ziprasidone 80 MG Oral Capsule [Geodon],Drug,RxNorm,Branded Drug,S,284550,1921,634,2010-07-27,2025-12-18
40174292,liothyronine sodium 0.005 MG Oral Tablet [Cytomel],Drug,RxNorm,Branded Drug,S,903458,1919,865,2010-08-25,2025-12-18
725174,mirtazapine 45 MG Oral Tablet [Remeron],Drug,RxNorm,Branded Drug,S,261135,1919,688,2008-07-17,2025-12-02
1560168,"3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Novolin]",Drug,RxNorm,Quant Branded Drug,S,2049380,1917,886,2019-03-25,2025-12-18
40169217,120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,895996,1917,1118,2010-08-10,2025-11-14
40168757,megestrol acetate 125 MG/ML Oral Suspension [Megace],Drug,RxNorm,Branded Drug,S,885111,1917,1359,2004-04-30,2025-12-10
40224400,pilocarpine hydrochloride 5 MG Oral Tablet [Salagen],Drug,RxNorm,Branded Drug,S,1000915,1914,782,2010-08-20,2025-12-18
40184729,loperamide hydrochloride 2 MG Oral Capsule [Imodium],Drug,RxNorm,Branded Drug,S,978009,1913,1581,2022-03-24,2025-12-18
19016316,20 ML cisatracurium 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,199212,1913,1049,2011-02-26,2019-07-15
40166176,amylase 60000 UNT / lipase 12000 UNT / protease 38000 UNT Delayed Release Oral Capsule [Creon],Drug,RxNorm,Branded Drug,S,863841,1912,1029,2010-07-29,2025-12-18
987382,lubiprostone 0.008 MG Oral Capsule [Amitiza],Drug,RxNorm,Branded Drug,S,794641,1912,1409,2010-09-05,2025-12-17
1551983,fenofibrate 48 MG Oral Tablet [Tricor],Drug,RxNorm,Branded Drug,S,544518,1908,960,2007-11-08,2025-12-19
42709097,glycerin 2100 MG Rectal Suppository [Sani-Supp],Drug,RxNorm,Branded Drug,S,1251059,1907,1645,2010-08-03,2022-11-01
40174725,fluvoxamine maleate 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,903884,1906,658,2010-08-18,2025-12-18
19079152,olanzapine 10 MG Disintegrating Oral Tablet,Drug,RxNorm,Clinical Drug,S,312076,1904,988,2010-08-04,2025-12-12
40173152,hydromorphone hydrochloride 8 MG Oral Tablet [Dilaudid],Drug,RxNorm,Branded Drug,S,897712,1902,384,2010-08-06,2025-12-15
1107830,loratadine,Drug,RxNorm,Ingredient,S,28889,1902,1843,2010-08-09,2025-12-16
19074558,calcium carbonate 500 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,308907,1898,1609,2007-08-24,2025-12-18
42708171,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet [Janumet],Drug,RxNorm,Quant Branded Drug,S,1243843,1898,857,2014-01-21,2025-12-16
1718691,Abuse-Deterrent 12 HR oxycodone hydrochloride 20 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,1860129,1896,783,2005-01-31,2025-12-18
42903409,albuterol 0.1 MG/ACTUAT / ipratropium bromide 0.02 MG/ACTUAT Inhalation Spray,Drug,RxNorm,Clinical Drug,S,1360522,1895,1338,2015-09-22,2025-12-15
19134063,testosterone enanthate 200 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,835809,1893,1142,2000-08-31,2025-12-16
36249215,sofosbuvir 400 MG / velpatasvir 100 MG Oral Tablet [Epclusa],Drug,RxNorm,Branded Drug,S,1799218,1892,1451,2016-12-15,2025-12-16
40174816,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG Oral Tablet [Bidil],Drug,RxNorm,Branded Drug,S,905379,1891,798,2010-08-11,2025-12-18
19121491,carboxymethylcellulose sodium 0.01 MG/MG Ophthalmic Gel,Drug,RxNorm,Clinical Drug,S,579907,1891,1572,2010-07-26,2026-01-12
1316304,sildenafil 20 MG Oral Tablet [Revatio],Drug,RxNorm,Branded Drug,S,581645,1888,704,2010-07-27,2025-12-18
40169205,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896031,1885,1824,2010-07-25,2025-12-18
792866,tretinoin 0.0006 MG/MG Topical Gel [Retin-A],Drug,RxNorm,Branded Drug,S,1987646,1884,1158,2018-08-29,2025-12-16
1036232,sucralfate 100 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,313123,1882,1528,2010-08-08,2025-12-17
40180102,1 ML promethazine hydrochloride 50 MG/ML Injection [Phenergan],Drug,RxNorm,Quant Branded Drug,S,992876,1880,1516,2010-07-25,2025-12-12
1114380,0.67 ML anakinra 149 MG/ML Prefilled Syringe [Kineret],Drug,RxNorm,Quant Branded Drug,S,727714,1877,665,2010-08-20,2025-12-19
19133562,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830801,1876,868,2007-03-22,2025-12-18
45776006,lisdexamfetamine dimesylate 10 MG Oral Capsule [Vyvanse],Drug,RxNorm,Branded Drug,S,1593858,1876,849,2015-08-06,2026-01-15
961051,ranitidine 300 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198192,1876,1372,2009-07-30,2024-01-22
19058653,1 ML epoetin alfa 40000 UNT/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,242706,1875,622,2009-07-01,2026-01-08
1513912,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension [Humalog Mix]",Drug,RxNorm,Branded Drug,S,752388,1874,739,2002-08-09,2025-11-18
40165283,sertraline 20 MG/ML Oral Solution [Zoloft],Drug,RxNorm,Branded Drug,S,861066,1874,1270,2010-07-27,2025-12-18
908948,calcipotriene 0.05 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,313921,1873,1299,2006-04-19,2025-12-18
45775208,levomefolate,Drug,RxNorm,Ingredient,S,1592257,1873,1115,2010-08-31,2025-12-17
19007300,fluorouracil 50 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,105583,1873,1559,2010-09-23,2025-12-18
1593107,24 HR desvenlafaxine succinate 100 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,1874553,1869,840,2011-10-10,2025-12-18
968665,24 HR mesalamine 375 MG Extended Release Oral Capsule [Apriso],Drug,RxNorm,Quant Branded Drug,S,825134,1868,776,2010-12-09,2025-12-18
35604349,500 ML lidocaine hydrochloride 4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737744,1867,840,2010-11-13,2023-07-14
40166808,12 HR carbamazepine 200 MG Extended Release Oral Tablet [Tegretol],Drug,RxNorm,Quant Branded Drug,S,866305,1865,614,2010-08-24,2025-12-18
37499798,50 ML rituximab-pvvr 10 MG/ML Injection [Ruxience],Drug,RxNorm,Quant Branded Drug,S,2273521,1864,500,2020-11-12,2026-01-12
19078551,"insulin isophane, human 100 UNT/ML Injectable Suspension [Novolin N]",Drug,RxNorm,Branded Drug,S,311027,1863,971,2010-07-29,2025-11-27
966282,selenium,Drug,RxNorm,Ingredient,S,9641,1859,1532,2010-07-26,2025-12-16
1192251,200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,745791,1856,1150,2008-01-10,2025-12-18
797415,gabapentin 50 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,283523,1854,967,2010-08-30,2025-12-17
19077950,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Otic Suspension,Drug,RxNorm,Clinical Drug,S,310687,1852,1469,2010-07-31,2025-12-15
40173877,pyridostigmine bromide 180 MG Extended Release Oral Tablet [Mestinon],Drug,RxNorm,Branded Drug,S,903849,1849,404,2010-07-28,2025-12-12
36250097,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray,Drug,RxNorm,Clinical Drug,S,1797865,1847,1276,2007-09-01,2025-12-17
19075605,clotrimazole 10 MG Oral Lozenge,Drug,RxNorm,Clinical Drug,S,309371,1846,1377,2010-07-30,2025-12-18
19102397,24 HR felodipine 5 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,402696,1845,781,2005-08-25,2025-12-16
19133591,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,830879,1845,1141,2010-07-27,2025-12-18
40164715,hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,858798,1845,1227,2011-03-31,2025-12-09
40244335,docusate sodium 56.6 MG/ML Enema [Enemeez],Drug,RxNorm,Branded Drug,S,1192923,1844,1398,2010-08-03,2025-12-16
40226430,bimatoprost 0.1 MG/ML Ophthalmic Solution [Lumigan],Drug,RxNorm,Branded Drug,S,1009341,1841,1627,2012-01-19,2025-12-18
40171394,doxycycline anhydrous 40 MG Delayed Release Oral Capsule [Oracea],Drug,RxNorm,Branded Drug,S,901401,1840,1256,2010-07-25,2025-12-18
40169209,28 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896226,1837,1034,2018-06-23,2022-10-08
40222061,bupropion hydrochloride 100 MG Oral Tablet [Wellbutrin],Drug,RxNorm,Branded Drug,S,993688,1835,1172,2010-07-30,2019-11-12
19126450,100 ML zoledronic acid 0.05 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,705824,1834,1289,2012-01-17,2025-12-11
42707990,12 HR loratadine 5 MG / pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Claritin-D],Drug,RxNorm,Quant Branded Drug,S,1242406,1833,1687,2005-04-18,2025-12-10
19022457,topiramate 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,199890,1831,915,2010-08-18,2025-12-18
1539410,simvastatin 80 MG Oral Tablet [Zocor],Drug,RxNorm,Branded Drug,S,213319,1831,916,2010-07-25,2025-11-19
723013,diazepam,Drug,RxNorm,Ingredient,S,3322,1831,1250,2010-07-26,2025-12-18
40162450,24 HR tolterodine tartrate 2 MG Extended Release Oral Capsule [Detrol],Drug,RxNorm,Quant Branded Drug,S,855184,1830,1057,2010-07-27,2025-12-16
42708660,docusate sodium 50 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,1247759,1830,1660,2010-07-28,2025-12-12
1116075,zolmitriptan 5 MG Oral Tablet [Zomig],Drug,RxNorm,Branded Drug,S,213167,1828,885,2010-08-26,2025-12-12
35604581,paroxetine hydrochloride 30 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1738503,1827,941,2007-03-26,2025-12-18
42629468,rasburicase 1.5 MG Injection [Elitek],Drug,RxNorm,Branded Drug,S,1790347,1826,1255,2010-08-15,2025-12-18
1135442,caffeine 200 MG Oral Tablet [No Doz],Drug,RxNorm,Branded Drug,S,795925,1826,1353,2017-02-21,2025-12-17
1305450,methyldopa 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197956,1825,898,2010-07-27,2025-12-17
19126932,ambrisentan 10 MG Oral Tablet [Letairis],Drug,RxNorm,Branded Drug,S,722120,1824,539,2010-08-09,2025-12-16
1135360,acetaminophen 260 MG / aspirin 520 MG / caffeine 32.5 MG Oral Powder,Drug,RxNorm,Clinical Drug,S,763116,1822,1713,2009-12-03,2020-01-24
19129447,1 ML lorazepam 4 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,763029,1822,1392,2010-07-25,2025-12-09
19019115,lovastatin 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197903,1820,1098,2010-08-31,2025-12-17
1551839,fenofibrate 54 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,351133,1820,874,2011-03-24,2025-12-18
19067686,terazosin 10 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,260376,1819,872,2008-08-21,2025-12-11
1312743,olmesartan medoxomil 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,349373,1819,951,2011-04-21,2025-12-18
19067978,magnesium gluconate 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,242181,1818,1691,2010-09-02,2025-12-15
923651,omeprazole 10 MG Delayed Release Oral Capsule [Prilosec],Drug,RxNorm,Branded Drug,S,211691,1817,1651,2010-08-03,2020-01-27
40180873,terbinafine hydrochloride 10 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,992528,1815,1503,2009-10-08,2025-12-18
751362,lithium carbonate 150 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,311355,1813,815,2009-07-02,2025-12-16
19133753,calcium carbonate 1500 MG / cholecalciferol 200 UNT Oral Capsule,Drug,RxNorm,Clinical Drug,S,832919,1812,1625,2010-03-08,2025-12-16
40164139,brimonidine tartrate 2 MG/ML / timolol 5 MG/ML Ophthalmic Solution [Combigan],Drug,RxNorm,Branded Drug,S,861637,1811,1576,2011-03-16,2025-12-03
778296,imipramine hydrochloride 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,835564,1811,830,2005-05-02,2025-12-23
1552382,progesterone 50 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,312644,1809,820,2010-08-04,2025-12-18
19135597,desmopressin acetate 0.004 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,849501,1808,1247,2010-07-27,2025-12-14
19074585,calcium carbonate 600 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,308914,1803,1413,2010-07-26,2025-12-18
40229633,calcium carbonate 1000 MG Chewable Tablet [Tums],Drug,RxNorm,Branded Drug,S,1044524,1801,1571,2010-07-27,2025-12-11
19027835,riboflavin 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,204625,1800,1230,2010-08-10,2025-12-17
941477,terconazole 4 MG/ML Vaginal Cream,Drug,RxNorm,Clinical Drug,S,313226,1797,1416,2011-06-09,2025-12-18
42800174,hydrocortisone acetate 25 MG Rectal Suppository [Anucort-HC],Drug,RxNorm,Branded Drug,S,1291101,1797,1452,2010-07-26,2025-12-11
19122215,erythromycin 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,598006,1796,1038,2010-07-27,2025-12-15
1317675,telmisartan 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,282755,1796,1053,2011-08-17,2026-01-01
40163877,12 HR ranolazine 1000 MG Extended Release Oral Tablet [Ranexa],Drug,RxNorm,Quant Branded Drug,S,860737,1794,1097,2010-07-28,2025-12-17
40169908,morphine sulfate 100 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,891874,1794,541,2005-02-01,2025-12-09
19019414,nortriptyline 75 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198047,1790,755,2010-08-27,2025-12-17
42902237,{28 (estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack [Activella 0.5/0.1 28 Day],Drug,RxNorm,Branded Pack,S,1359125,1790,707,2006-08-01,2020-05-07
19128221,24 HR rivastigmine 0.192 MG/HR Transdermal System [Exelon],Drug,RxNorm,Quant Branded Drug,S,751302,1784,1142,2010-08-09,2025-12-11
35201990,1 ML galcanezumab-gnlm 120 MG/ML Prefilled Syringe [Emgality],Drug,RxNorm,Quant Branded Drug,S,2058887,1784,942,2019-03-27,2025-12-18
1560556,glucose 500 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,237653,1784,1445,2018-06-23,2025-12-17
40240040,olopatadine 2 MG/ML Ophthalmic Solution [Pataday],Drug,RxNorm,Branded Drug,S,1111345,1783,1341,2011-04-06,2025-12-11
19035112,metronidazole 250 MG Oral Tablet [Flagyl],Drug,RxNorm,Branded Drug,S,207287,1782,1572,2010-08-12,2025-12-17
19075343,ciclopirox 80 MG/ML Topical Solution,Drug,RxNorm,Clinical Drug,S,309291,1780,1366,2008-10-15,2025-12-17
40240036,olopatadine 1 MG/ML Ophthalmic Solution [Patanol],Drug,RxNorm,Branded Drug,S,1111341,1779,1272,2005-05-05,2025-12-02
35602790,factor IX complex 1 UNT Injection [Profilnine],Drug,RxNorm,Branded Drug,S,1670392,1778,1240,2010-08-19,2022-06-08
40164923,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet [Janumet],Drug,RxNorm,Branded Drug,S,861821,1778,1006,2010-06-02,2025-12-04
19033925,ibuprofen 800 MG Oral Tablet [Ibu],Drug,RxNorm,Branded Drug,S,206917,1778,1437,2010-08-20,2025-12-17
968668,mesalamine 800 MG Delayed Release Oral Tablet [Asacol],Drug,RxNorm,Branded Drug,S,849383,1777,832,2010-07-30,2025-12-15
46275529,hydrocortisone 25 MG/ML Topical Cream [Anusol HC],Drug,RxNorm,Branded Drug,S,1659445,1776,1401,2011-04-10,2015-10-30
1154078,rizatriptan 5 MG Oral Tablet [Maxalt],Drug,RxNorm,Branded Drug,S,213321,1775,1140,2010-11-09,2025-12-18
40164098,azelastine hydrochloride 0.5 MG/ML Ophthalmic Solution,Drug,RxNorm,Clinical Drug,S,860805,1774,1230,2007-10-31,2025-12-16
40162400,2 ML phenytoin sodium 50 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,855911,1771,893,2009-10-20,2025-12-10
40165332,ursodiol 250 MG Oral Tablet [Urso],Drug,RxNorm,Branded Drug,S,858752,1767,905,2010-07-30,2025-12-15
734360,pregabalin 25 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,483442,1766,1149,2011-03-14,2025-12-18
19008565,vitamin A 25000 UNT Oral Capsule,Drug,RxNorm,Clinical Drug,S,313654,1765,1645,2010-08-06,2025-12-17
1594709,timolol 5 MG/ML Ophthalmic Solution,Drug,RxNorm,Clinical Drug,S,1923430,1764,1568,2010-08-03,2025-12-17
40169459,ascorbic acid 200 MG / beta carotene 1000 UNT / cuprous oxide 2 MG / dl-alpha tocopheryl acetate 60 UNT / lutein 2 MG / sodium selenate 0.055 MG / zinc oxide 40 MG Oral Tablet [Ocuvite],Drug,RxNorm,Branded Drug,S,891719,1764,1653,2010-08-09,2025-12-12
19038577,temazepam 7.5 MG Oral Capsule [Restoril],Drug,RxNorm,Branded Drug,S,208463,1761,1051,2010-08-29,2025-12-18
19045045,ergocalciferol,Drug,RxNorm,Ingredient,S,4018,1761,1682,2009-08-11,2025-12-22
1332500,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,597987,1758,1614,2010-10-02,2025-12-18
37498191,fam-trastuzumab deruxtecan-nxki 100 MG Injection [Enhertu],Drug,RxNorm,Branded Drug,S,2267581,1756,173,2020-07-23,2026-01-20
45892538,blinatumomab 0.035 MG Injection [Blincyto],Drug,RxNorm,Branded Drug,S,1597267,1756,115,2015-09-24,2025-12-31
19032839,500 ML mannitol 150 MG/ML Injection [Osmitrol],Drug,RxNorm,Quant Branded Drug,S,206537,1755,1024,2017-10-19,2021-11-03
789826,rosuvastatin 20 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,2167565,1754,1320,2020-01-09,2025-12-18
19128370,follicle stimulating hormone 75 UNT / luteinizing hormone 75 UNT Injection [Menopur],Drug,RxNorm,Branded Drug,S,753990,1753,960,2011-06-07,2025-12-18
40163350,propranolol hydrochloride 60 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,856556,1752,1000,2010-08-26,2025-12-17
19129484,"poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML Injectable Suspension [Ipol]",Drug,RxNorm,Branded Drug,S,763106,1752,1018,2010-08-25,2025-06-23
1594707,timolol 2.5 MG/ML Ophthalmic Solution,Drug,RxNorm,Clinical Drug,S,1923428,1750,1117,2010-08-09,2025-12-19
798913,clonazepam 0.125 MG Disintegrating Oral Tablet,Drug,RxNorm,Clinical Drug,S,349194,1749,890,2010-08-09,2026-01-01
19003827,doxazosin 4 MG Oral Tablet [Cardura],Drug,RxNorm,Branded Drug,S,104369,1749,735,2009-05-12,2025-12-17
1398400,exemestane 25 MG Oral Tablet [Aromasin],Drug,RxNorm,Branded Drug,S,261317,1745,658,2010-08-11,2025-12-10
19046030,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Fiorinal],Drug,RxNorm,Branded Drug,S,211310,1744,883,2005-06-09,2025-12-11
46275118,4 ML tocilizumab 20 MG/ML Injection [Actemra],Drug,RxNorm,Quant Branded Drug,S,1657976,1744,354,2011-04-15,2026-01-14
40162606,acetaminophen 300 MG / hydrocodone bitartrate 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,856987,1743,1378,2011-03-12,2025-12-23
964369,sulfasalazine 500 MG Delayed Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,313142,1741,676,2010-11-08,2025-12-16
40221866,12 HR bupropion hydrochloride 200 MG Extended Release Oral Tablet [Wellbutrin],Drug,RxNorm,Quant Branded Drug,S,993537,1741,704,2007-09-15,2025-12-10
40234019,triamcinolone acetonide 1 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,1085745,1741,1368,2011-03-02,2025-12-18
979098,zinc acetate 50 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,199995,1739,1676,2010-07-16,2025-12-16
734394,pregabalin 200 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,483446,1739,863,2008-07-11,2025-12-16
42629363,doxorubicin hydrochloride liposome 2 MG/ML Injection [Doxil],Drug,RxNorm,Branded Drug,S,1790129,1737,382,2018-06-22,2026-01-12
46276336,18 ML amiodarone hydrochloride 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1663248,1737,918,2019-06-17,2025-12-01
19135223,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],Drug,RxNorm,Branded Drug,S,847042,1736,731,2011-03-17,2025-12-16
40163906,24 HR alfuzosin hydrochloride 10 MG Extended Release Oral Tablet [UroXatral],Drug,RxNorm,Quant Branded Drug,S,861134,1734,916,2010-08-02,2025-12-17
19075608,clozapine 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,309374,1733,247,2010-07-27,2025-12-18
40171562,amlodipine 5 MG / benazepril hydrochloride 40 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,898359,1732,793,2011-05-13,2025-12-18
46233864,60 ACTUAT olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Inhalation Spray [Stiolto],Drug,RxNorm,Quant Branded Drug,S,1651275,1731,1097,2015-10-26,2025-12-16
19027011,lenalidomide 15 MG Oral Capsule [Revlimid],Drug,RxNorm,Branded Drug,S,643714,1727,374,2010-12-29,2025-12-17
